"Date","Price","Open","High","Low","Vol.","Change %"
"09/22/2022","2.320","2.340","2.340","2.316","318.94K","-0.85%"
"09/21/2022","2.340","2.340","2.340","2.316","199.97K","1.04%"
"09/20/2022","2.316","2.313","2.340","2.313","30.50K","0.09%"
"09/19/2022","2.314","2.340","2.340","2.311","311.84K","-1.11%"
"09/18/2022","2.340","2.305","2.366","2.305","654.07K","-1.06%"
"09/15/2022","2.365","2.348","2.365","2.330","810.05K","0.81%"
"09/14/2022","2.346","2.323","2.350","2.323","139.61K","-0.13%"
"09/13/2022","2.349","2.350","2.350","2.321","136.97K","1.69%"
"09/12/2022","2.310","2.310","2.310","2.310","1.60K","-2.53%"
"09/11/2022","2.370","2.347","2.376","2.347","14.04K","0.98%"
"09/08/2022","2.347","2.311","2.349","2.311","356.56K","1.56%"
"09/07/2022","2.311","2.310","2.349","2.310","794.28K","-0.39%"
"09/06/2022","2.320","2.321","2.321","2.320","157.40K","-0.17%"
"09/05/2022","2.324","2.320","2.325","2.320","159.89K","0.17%"
"09/04/2022","2.320","2.323","2.323","2.305","8.59M","-0.81%"
"09/01/2022","2.339","2.326","2.339","2.320","174.20K","0.60%"
"08/31/2022","2.325","2.321","2.327","2.321","468.32K","-0.43%"
"08/30/2022","2.335","2.338","2.350","2.333","540.42K","-0.64%"
"08/29/2022","2.350","2.379","2.379","2.331","326.64K","0.00%"
"08/28/2022","2.350","2.384","2.384","2.350","561.45K","-1.26%"
"08/25/2022","2.380","2.353","2.380","2.350","696.73K","1.19%"
"08/24/2022","2.352","2.390","2.390","2.351","244.06K","-1.13%"
"08/23/2022","2.379","2.350","2.379","2.326","895.93K","1.23%"
"08/22/2022","2.350","2.350","2.389","2.350","95.80K","-0.21%"
"08/21/2022","2.355","2.390","2.390","2.351","253.39K","-1.01%"
"08/18/2022","2.379","2.388","2.388","2.357","230.38K","-0.38%"
"08/17/2022","2.388","2.397","2.397","2.370","89.87K","-0.08%"
"08/16/2022","2.390","2.326","2.449","2.326","624.47K","1.92%"
"08/15/2022","2.345","2.350","2.350","2.332","911.78K","-0.21%"
"08/14/2022","2.350","2.345","2.370","2.340","1.09M","0.21%"
"08/11/2022","2.345","2.340","2.360","2.340","615.78K","0.00%"
"08/10/2022","2.345","2.327","2.345","2.316","690.35K","0.77%"
"08/09/2022","2.327","2.302","2.330","2.302","1.11M","0.34%"
"08/08/2022","2.319","2.340","2.370","2.300","3.45M","0.13%"
"08/07/2022","2.316","2.334","2.346","2.312","1.06M","-0.77%"
"08/04/2022","2.334","2.322","2.346","2.300","3.05M","0.52%"
"08/03/2022","2.322","2.300","2.345","2.294","1.89M","0.96%"
"08/02/2022","2.300","2.317","2.318","2.295","556.86K","-0.78%"
"08/01/2022","2.318","2.345","2.345","2.295","3.11M","-1.15%"
"07/31/2022","2.345","2.351","2.356","2.320","1.88M","-0.21%"
"07/28/2022","2.350","2.350","2.379","2.320","256.71K","0.86%"
"07/27/2022","2.330","2.350","2.375","2.325","1.38M","-0.09%"
"07/26/2022","2.332","2.360","2.385","2.329","1.48M","-0.93%"
"07/25/2022","2.354","2.364","2.375","2.353","666.11K","-1.55%"
