"Date","Price","Open","High","Low","Vol.","Change %"
"02/09/2023","4.00","4.35","4.35","4.00","0.01K","-9.09%"
"02/07/2023","4.40","5.01","5.01","4.00","0.59K","0.00%"
"02/06/2023","4.40","3.87","4.40","3.87","0.30K","2.56%"
"02/03/2023","4.29","4.29","4.29","3.87","0.63K","0.00%"
"02/02/2023","4.29","5.45","5.45","4.29","2.79K","-9.87%"
"02/01/2023","4.76","3.74","4.77","3.74","1.98K","14.70%"
"01/31/2023","4.15","4.15","4.50","4.15","3.97K","-8.79%"
"01/30/2023","4.55","4.01","4.55","4.01","3.97K","2.25%"
"01/27/2023","4.45","4.45","4.45","4.45","0.25K","-2.20%"
"01/26/2023","4.55","4.45","4.55","4.45","7.52K","-7.89%"
"01/25/2023","4.94","4.94","4.94","4.94","2.00K","14.88%"
"01/24/2023","4.30","4.30","4.30","4.30","2.28K","14.97%"
"01/23/2023","3.74","2.99","3.74","2.99","5.00K","14.72%"
"01/20/2023","3.26","3.11","3.92","3.11","7.50K","-5.51%"
"01/19/2023","3.45","2.75","3.45","2.71","1.78K","15.00%"
"01/18/2023","3.00","2.74","3.48","2.74","13.45K","-0.99%"
"01/17/2023","3.03","3.03","3.86","3.03","6.24K","-9.82%"
"01/16/2023","3.36","3.36","3.36","3.36","0.10K","-9.92%"
"01/13/2023","3.73","2.93","3.73","2.93","10.77K","14.77%"
"11/11/2022","3.25","3.25","3.25","3.25","20.67K","4.84%"
"10/27/2022","3.10","2.43","3.10","2.43","0.89K","14.81%"
"09/28/2022","2.70","2.70","2.70","2.70","0.50K","-6.25%"
"09/22/2022","2.88","2.88","2.88","2.88","0.57K","-10.00%"
"09/15/2022","3.20","3.10","3.20","3.10","166.22K","-6.98%"
"08/26/2022","3.44","3.44","3.44","3.44","0.57K","-9.95%"
"08/15/2022","3.82","3.82","3.82","3.82","0.10K","14.71%"
"04/28/2022","3.33","3.33","3.33","3.33","0.60K","-10.00%"
"04/21/2022","3.70","3.70","3.70","3.70","4.55K","0.00%"
"04/18/2022","3.70","3.70","3.70","3.70","0.02K","0.00%"
"04/11/2022","3.70","3.70","3.70","3.70","4.00K","4.23%"
"03/29/2022","3.55","3.30","3.55","3.30","1.10K","7.58%"
"03/28/2022","3.30","3.30","3.30","3.30","1.59K","0.00%"
"03/16/2022","3.30","3.30","3.30","3.30","6.18K","0.00%"
"03/01/2022","3.30","3.30","3.30","3.30","3.80K","0.00%"
"02/14/2022","3.30","3.30","3.30","3.30","3.24K","0.00%"
"02/11/2022","3.30","3.30","3.30","3.30","1.20K","0.00%"
"02/03/2022","3.30","3.30","3.30","3.30","5.83K","0.00%"
"01/17/2022","3.30","3.30","3.30","3.30","5.00K","4.76%"
"01/14/2022","3.15","2.93","3.15","2.93","79.82K","-3.08%"
"12/20/2021","3.25","3.25","3.25","3.25","49.47K","-3.27%"
"12/14/2021","3.36","3.11","3.36","3.11","10.37K","0.00%"
"12/07/2021","3.36","3.36","3.36","3.36","0.05K","9.80%"
"12/05/2021","3.06","3.06","3.06","3.06","0.17K","-9.73%"
"11/18/2021","3.39","3.35","3.39","3.35","119.26K","14.92%"
"11/14/2021","2.95","3.11","3.45","2.95","34.97K","-5.14%"
"11/09/2021","3.11","3.11","3.11","3.11","0.00K","-9.86%"
"10/25/2021","3.45","3.45","3.45","3.45","1.00K","0.00%"
"10/18/2021","3.45","3.45","3.45","3.45","0.30K","0.00%"
"10/05/2021","3.45","3.45","3.45","3.45","0.50K","9.52%"
"09/30/2021","3.15","3.00","3.15","3.00","26.53K","0.00%"
"09/20/2021","3.15","3.15","3.15","3.15","17.48K","0.00%"
"09/19/2021","3.15","3.15","3.15","3.15","12.44K","0.00%"
"09/14/2021","3.15","3.15","3.15","3.15","5.00K","5.00%"
"09/13/2021","3.00","2.84","3.00","2.84","33.20K","-4.76%"
"09/06/2021","3.15","3.15","3.15","3.15","20.64K","0.00%"
"09/01/2021","3.15","3.15","3.15","3.15","14.24K","0.00%"
"08/23/2021","3.15","3.15","3.15","3.15","10.77K","2.61%"
"07/12/2021","3.07","3.07","3.07","3.07","7.26K","-9.44%"
"07/07/2021","3.39","3.05","3.39","3.05","371.96K","5.94%"
"06/20/2021","3.20","3.20","3.20","3.20","1.85K","-4.76%"
"05/18/2021","3.36","3.36","3.36","3.36","27.37M","0.00%"
"03/24/2021","3.36","3.00","3.36","3.00","7.50K","12.37%"
"01/05/2021","2.99","2.99","2.99","2.99","39.95K","0.00%"
"12/16/2020","2.99","2.99","2.99","2.99","31.37K","0.00%"
"11/01/2020","2.99","2.99","2.99","2.99","48.00K","-0.33%"
"09/22/2020","3.00","3.00","3.00","3.00","1.67K","0.00%"
"09/16/2020","3.00","3.00","3.00","3.00","41.29K","0.00%"
"07/27/2020","3.00","3.00","3.00","3.00","100.00K","0.00%"
"07/05/2020","3.00","2.75","3.00","2.75","999.25K","3.81%"
"04/27/2020","2.89","2.89","2.89","2.89","4.20K","-4.93%"
"04/26/2020","3.04","3.04","3.04","3.04","0.06K","-5.00%"
"04/14/2020","3.20","3.20","3.20","3.20","8.80K","-4.76%"
"03/18/2020","3.36","2.79","3.36","2.79","10.00K","14.68%"
"03/17/2020","2.93","2.93","2.93","2.93","10.00K","-9.85%"
